date,team,opponent,goals_for,goals_against,goal_diff,result,tournament,neutral,outcome,days_since_last_match,rolling_goal_diff_5,win,rolling_win_rate_5,ewa_win_rate,ewa_goal_diff,tournament_weight,team_elo,opponent_elo,elo_diff,opp_elo_strength_5,win_vs_strong,rolling_win_vs_strong_5,rolling_goal_diff_std_5,rolling_win_rate_std_5,ewa_win_rate_momentum,ewa_goal_diff_momentum
2023-10-17,Italy,England,1,3,-2,-1,European Championship qual,False,0,3.0,1.0,0,0.6,0.728056720854173,1.6454442115305754,3.0,1947.0,1992.0,-45.0,1721.4,0.0,0.5,1.8708286933869709,0.5477225575051661,0.1681259968677966,1.212852230220269
2023-11-17,Italy,North Macedonia,5,2,3,1,European Championship qual,False,2,31.0,0.8,1,0.6,0.4853711472361153,0.4302961410203836,3.0,1943.0,1551.0,392.0,1727.2,1.0,0.5,2.16794833886788,0.5477225575051661,0.11208399791186441,0.47523482014684587
2023-11-20,Italy,Ukraine,0,0,0,0,European Championship qual,True,1,3.0,1.2,0,0.6,0.6569140981574102,1.2868640940135891,3.0,1943.0,1848.0,95.0,1636.8,0.0,0.5,2.3874672772626644,0.5477225575051661,0.07472266527457627,0.9834898800978973
2024-03-21,Italy,Venezuela,2,1,1,1,Friendly,True,2,122.0,1.2,1,0.6,0.4379427321049401,0.8579093960090595,1.0,1942.0,1750.0,192.0,1699.0,1.0,0.5,2.3874672772626644,0.5477225575051661,0.04981511018305085,0.655659920065265
2024-03-24,Italy,Ecuador,2,0,2,1,Friendly,True,2,3.0,1.2,1,0.6,0.6252951547366267,0.9052729306727064,1.0,1942.0,1886.0,56.0,1679.4,1.0,0.5,2.3874672772626644,0.5477225575051661,0.033210073455367195,0.4371066133768434
2024-06-04,Italy,Turkey,0,0,0,0,Friendly,False,1,72.0,0.8,0,0.6,0.7501967698244177,1.2701819537818044,1.0,1942.0,1742.0,200.0,1805.4,0.0,0.6,1.9235384061671346,0.5477225575051661,0.022140048970244797,-0.375262257748771
2024-06-09,Italy,Bosnia and Herzegovina,1,0,1,1,Friendly,False,2,5.0,1.2,1,0.6,0.5001311798829452,0.8467879691878696,1.0,1942.0,1477.0,465.0,1755.4,,0.6,1.30384048104053,0.5477225575051661,0.014760032646829901,0.416491828167486
2024-06-15,Italy,Albania,2,1,1,1,European Championship,True,2,6.0,0.8,1,0.6,0.6667541199219634,0.8978586461252464,2.0,1956.0,1616.0,340.0,1740.6,1.0,0.5,0.8366600265340757,0.5477225575051661,0.00984002176455323,-0.3890054478883428
2024-06-20,Italy,Spain,0,1,-1,-1,European Championship,True,0,5.0,1.0,0,0.8,0.7778360799479757,0.9319057640834977,2.0,1956.0,2057.0,-101.0,1694.2,0.0,0.75,0.7071067811865477,0.4472135954999579,0.33989334784303554,0.07399636807443821
2024-06-24,Italy,Croatia,1,1,0,0,European Championship,True,1,4.0,0.6,0,0.6,0.5185573866319838,0.2879371760556651,2.0,1956.0,1931.0,25.0,1755.6,0.0,0.5,1.140175425099138,0.5477225575051661,-0.10673776810464286,-0.6173357546170413
2024-06-29,Italy,Switzerland,0,2,-2,-1,European Championship,True,0,5.0,0.2,0,0.4,0.34570492442132256,0.1919581173704434,2.0,1956.0,1844.0,112.0,1764.6,0.0,0.25,0.8366600265340757,0.5477225575051661,-0.4044918454030952,-1.078223836411361
2024-09-06,Italy,France,3,1,2,1,European Nations League A,False,2,69.0,-0.2,1,0.4,0.23046994961421505,-0.5386945884197044,2.0,1956.0,2073.0,-117.0,1785.0,1.0,0.25,1.3038404810405297,0.5477225575051661,-0.2696612302687301,-1.385482557607574
2024-09-09,Italy,Israel,2,1,1,1,European Nations League A,True,2,3.0,0.0,1,0.4,0.4869799664094767,0.3075369410535304,2.0,1943.0,1556.0,387.0,1904.2,1.0,0.4,1.5811388300841898,0.5477225575051661,-0.1797741535124867,-0.590321705071716
2024-10-10,Italy,Belgium,2,2,0,0,European Nations League A,False,1,31.0,0.0,0,0.4,0.6579866442729845,0.5383579607023536,2.0,1943.0,1923.0,20.0,1892.2,0.0,0.4,1.5811388300841898,0.5477225575051661,-0.11984943567499118,-0.39354780338114403
2024-10-14,Italy,Israel,4,1,3,1,European Nations League A,False,2,4.0,0.2,1,0.4,0.4386577628486563,0.35890530713490243,2.0,1943.0,1556.0,387.0,1865.4,1.0,0.4,1.4832396974191326,0.5477225575051661,-0.07989962378332749,0.07096813107923733
2024-11-14,Italy,Belgium,1,0,1,1,European Nations League A,False,2,31.0,0.8,1,0.6,0.6257718418991042,1.2392702047566015,2.0,1943.0,1923.0,20.0,1790.4,1.0,0.6,1.9235384061671346,0.5477225575051661,0.2800669174777816,1.047312087386158
2024-11-17,Italy,France,1,3,-2,-1,European Nations League A,False,0,3.0,1.4,0,0.8,0.7505145612660694,1.1595134698377343,2.0,1943.0,2014.0,-71.0,1806.2,0.0,0.8,1.1401754250991383,0.4472135954999579,0.5200446116518543,1.6982080582574386
2025-03-20,Italy,Germany,1,2,-1,-1,European Nations League,False,0,123.0,0.6,0,0.6,0.5003430408440462,0.1063423132251562,2.0,1943.0,1950.0,-7.0,1794.4,0.0,0.6,1.8165902124584952,0.5477225575051661,0.013363074434569522,-0.20119462782837422
2025-03-23,Italy,Germany,3,3,0,0,European Nations League,False,1,3.0,0.2,0,0.4,0.3335620272293642,-0.2624384578498959,2.0,1943.0,1950.0,-7.0,1873.2,0.0,0.4,1.9235384061671348,0.5477225575051661,-0.3244246170436203,-0.8007964185522496
2025-06-06,Italy,Norway,0,3,-3,-1,World Cup qualifier,False,0,75.0,0.2,0,0.4,0.22237468481957612,-0.1749589718999306,4.0,1943.0,1747.0,196.0,1878.6,0.0,0.4,1.9235384061671348,0.5477225575051661,-0.2162830780290802,-0.533864279034833
2025-09-05,Italy,Estonia,5,0,5,1,World Cup qualifier,False,2,91.0,-0.8,1,0.2,0.43216652658647825,-0.07775954306663573,4.0,1943.0,1357.0,586.0,1916.8,,0.2,1.58113883008419,0.4472135954999579,-0.19360531531262593,-1.3170297478232373
2025-09-08,Italy,Israel,5,4,1,1,World Cup qualifier,True,2,3.0,0.6,1,0.4,0.6214443510576522,1.6148269712889096,4.0,1943.0,1629.0,314.0,1803.6,1.0,0.0,3.1144823004794877,0.4472135954999579,-0.12907021020841725,0.45531350145117533
2025-10-11,Italy,Estonia,3,1,2,1,World Cup qualifier,False,2,33.0,1.0,1,0.6,0.7476295673717681,1.4098846475259397,4.0,1943.0,1356.0,587.0,1726.6,,0.25,2.9664793948382657,0.5477225575051661,0.24728652652772187,1.3035423343007835
2025-10-14,Italy,Israel,3,0,3,1,World Cup qualifier,False,2,3.0,1.4,1,0.8,0.8317530449145121,1.606589765017293,4.0,1943.0,1629.0,314.0,1607.8,1.0,0.3333333333333333,2.915475947422651,0.5477225575051661,0.4981910176851479,1.8690282228671888
2025-11-16,Italy,Norway,1,4,-3,-1,World Cup qualifier,False,0,33.0,2.6,0,1.0,0.925223575517561,2.0473732288965745,4.0,1943.0,1870.0,73.0,1543.6,0.0,0.6666666666666666,2.9664793948382657,0.4472135954999579,0.7028488906979848,2.222332200796505
2026-03-26,Italy,Northern Ireland,2,0,2,1,World Cup qualifier,False,2,130.0,1.0,1,0.8,0.6168157170117073,0.36491548593104967,4.0,1859.0,1602.0,257.0,1568.2,1.0,0.6666666666666666,2.9664793948382657,0.4472135954999579,0.1846491904252291,0.4426750289976854
2026-03-31,Italy,Bosnia and Herzegovina,1,1,0,0,World Cup qualifier,False,1,5.0,1.2,0,0.8,0.7445438113411381,0.9099436572873665,4.0,1859.0,1571.0,288.0,1617.2,0.0,0.75,2.3452078799117158,0.4472135954999579,0.12309946028348595,-0.7048833140015431
2026-06-03,Italy,Luxembourg,1,0,1,1,Friendly,False,2,64.0,0.8,1,0.6,0.4963625408940921,0.6066291048582443,1.0,1859.0,1395.0,464.0,1605.6,,0.5,2.3874672772626653,0.5477225575051661,-0.251267026477676,-0.8032555426676954
2026-06-07,Italy,Greece,1,0,1,1,Friendly,False,2,4.0,0.4,1,0.6,0.6642416939293948,0.7377527365721628,1.0,1859.0,1761.0,98.0,1613.4,1.0,0.5,2.3021728866442683,0.5477225575051661,-0.16751135098511727,-0.8688370284451301
2008-02-07,Ivory Coast,Egypt,1,4,-3,-1,African Nations Cup,True,0,,2.8,0,1.0,1.0,3.4644549763033177,3.0,1745.0,1754.0,-9.0,,0.0,1.0,,,,
2008-02-09,Ivory Coast,Ghana,2,4,-2,-1,African Nations Cup,False,0,2.0,1.8,0,0.8,0.6345864661654137,1.102255639097745,3.0,1745.0,1753.0,-8.0,,0.0,0.8,,,,
2008-03-26,Ivory Coast,Tunisia,0,2,-2,-1,Friendly,True,0,46.0,1.2,0,0.6,0.4099077221952406,0.00388538125303596,1.0,1745.0,1628.0,117.0,,0.0,0.0,,,,
2008-05-22,Ivory Coast,Paraguay,1,1,0,0,Friendly tournament,True,1,57.0,0.2,0,0.4,0.267724028548771,-0.6911974623314825,2.0,1745.0,1801.0,-56.0,,0.0,0.0,,,,
2008-05-24,Ivory Coast,Japan,0,1,-1,-1,Friendly tournament,False,0,2.0,-0.4,0,0.2,0.17609931667622986,-0.45464503677429424,2.0,1745.0,1779.0,-34.0,,0.0,0.0,,,,
2008-06-01,Ivory Coast,Mozambique,1,0,1,1,World Cup and African Cup qual,False,2,8.0,-1.6,1,0.0,0.11636363636363646,-0.6396380870314518,2.0,1745.0,1277.0,468.0,1743.0,,0.0,1.140175425099138,0.0,-0.8836363636363636,-4.104093063334769
2008-06-08,Ivory Coast,Madagascar,0,0,0,0,World Cup and African Cup qual,False,1,7.0,-0.8,0,0.2,0.4143541653578832,-0.08669952426912769,2.0,1745.0,1251.0,494.0,1647.6,,0.0,1.3038404810405297,0.4472135954999579,-0.22023230080753048,-1.1889551633668727
2008-06-14,Ivory Coast,Botswana,1,1,0,0,World Cup and African Cup qual,False,1,6.0,-0.4,0,0.2,0.2751633181313941,-0.057575211673572296,2.0,1745.0,1333.0,412.0,1547.2,,0.0,1.140175425099138,0.4472135954999579,-0.13474440406384647,-0.06146059292660826
2008-06-22,Ivory Coast,Botswana,4,0,4,1,World Cup and African Cup qual,False,2,8.0,0.0,1,0.2,0.18296849377510438,-0.03828435356222151,2.0,1745.0,1333.0,412.0,1488.2,,0.0,0.7071067811865477,0.4472135954999579,-0.0847555347736666,0.652913108769261
2008-08-20,Ivory Coast,Guinea,2,1,1,1,Friendly,True,2,59.0,0.8,1,0.4,0.45624844621463795,1.3124373109888945,1.0,1745.0,1611.0,134.0,1394.6,1.0,0.4,1.9235384061671346,0.5477225575051661,0.2801491295384081,1.7670823477631887
2008-09-07,Ivory Coast,Mozambique,1,1,0,0,World Cup and African Cup qual,False,1,18.0,1.2,0,0.6,0.637913825787805,1.2080531629372975,2.0,1745.0,1277.0,468.0,1361.0,,0.6,1.6431676725154984,0.5477225575051661,0.5215501894241685,1.8476912499687492
2008-10-11,Ivory Coast,Madagascar,3,0,3,1,World Cup and African Cup qual,False,2,34.0,1.0,1,0.4,0.42495166198884476,0.804754778166307,2.0,1745.0,1251.0,494.0,1361.0,,0.4,1.7320508075688772,0.5477225575051661,0.010597496630961545,0.8914543024354347
2008-11-19,Ivory Coast,Israel,2,2,0,0,Friendly,False,1,39.0,1.6,0,0.6,0.6168291891925664,1.5372466348127356,1.0,1745.0,1750.0,-5.0,1361.0,0.0,0.6,1.816590212458495,0.5477225575051661,0.34166587106117224,1.594821846486308
2009-02-11,Ivory Coast,Turkey,1,1,0,0,Friendly,False,1,84.0,1.6,0,0.6,0.41108024159985507,1.0244841345212383,1.0,1745.0,1821.0,-76.0,1444.4,0.0,0.5,1.816590212458495,0.5477225575051661,0.2281117478247507,1.0627684880834598
2009-02-14,Ivory Coast,Equatorial Guinea,2,0,2,1,Friendly,False,2,3.0,0.8,1,0.4,0.27399165469938025,0.6828353076233951,1.0,1745.0,1241.0,504.0,1542.0,,0.3333333333333333,1.3038404810405297,0.5477225575051661,-0.1822567915152577,-0.6296020033654994
2009-03-29,Ivory Coast,Malawi,5,0,5,1,World Cup and African Cup qual,False,2,43.0,1.0,1,0.4,0.5160672355312527,1.1220222811922358,2.0,1745.0,1337.0,408.0,1468.0,,0.0,1.4142135623730951,0.5477225575051661,-0.12184659025655231,-0.08603088174506168
2009-06-07,Ivory Coast,Guinea,2,1,1,1,World Cup and African Cup qual,False,2,70.0,2.0,1,0.6,0.6774105040507772,2.414940732550247,2.0,1745.0,1611.0,134.0,1480.0,1.0,0.0,2.1213203435596424,0.5477225575051661,0.2524588420619324,1.6101859543839403
2009-06-13,Ivory Coast,Cameroon,2,1,1,1,Friendly,False,2,6.0,1.6,1,0.6,0.7849547100893864,1.943230774276353,1.0,1745.0,1768.0,-23.0,1552.0,1.0,0.3333333333333333,2.073644135332772,0.5477225575051661,0.1681255208968201,0.40598413946361744
2009-06-20,Ivory Coast,Burkina Faso,3,2,1,1,World Cup and African Cup qual,False,2,7.0,1.8,1,0.8,0.8566428611504335,1.628792498228279,2.0,1745.0,1345.0,400.0,1555.6,,0.6666666666666666,1.9235384061671346,0.4472135954999579,0.44556261955057846,0.6043083637070408
2009-08-12,Ivory Coast,Tunisia,0,0,0,0,Friendly,False,1,53.0,2.0,0,1.0,0.9044314128928066,1.4191825473186805,1.0,1745.0,1628.0,117.0,1460.4,0.0,1.0,1.7320508075688772,0.0,0.6304397581934263,0.7363472396952855
2009-09-05,Ivory Coast,Burkina Faso,5,0,5,1,World Cup and African Cup qual,False,2,24.0,1.6,1,0.8,0.6029423356528308,0.9461029632541914,2.0,1745.0,1345.0,400.0,1537.8,,0.6666666666666666,1.9493588689617927,0.4472135954999579,0.08687510012157817,-0.17591931793804438
2009-10-10,Ivory Coast,Malawi,1,1,0,0,World Cup and African Cup qual,False,1,35.0,1.6,0,0.8,0.7352983848226915,2.297437652655726,2.0,1745.0,1337.0,408.0,1539.4,,0.6666666666666666,1.9493588689617927,0.4472135954999579,0.05788788077191431,-0.11750307989452136
2009-11-14,Ivory Coast,Guinea,3,0,3,1,World Cup and African Cup qual,False,2,35.0,1.4,1,0.6,0.4901946091568577,1.5316116225080378,2.0,1745.0,1611.0,134.0,1484.6,1.0,0.5,2.073644135332772,0.5477225575051661,-0.29476010093252875,-0.4116191517683152
2009-11-18,Ivory Coast,Germany,2,2,0,0,Friendly,False,1,4.0,1.8,0,0.6,0.660131733473981,2.0210801584114715,1.0,1745.0,1979.0,-234.0,1453.2,0.0,0.5,2.16794833886788,0.5477225575051661,-0.1965111276764525,0.3922876601831924
2010-01-04,Ivory Coast,Tanzania,1,0,1,1,Friendly,False,2,47.0,1.6,1,0.4,0.44008610097765394,1.3473815021705227,1.0,1745.0,1360.0,385.0,1580.0,,0.3333333333333333,2.3021728866442674,0.5477225575051661,-0.46434531191515266,-0.07180104514815788
2010-01-07,Ivory Coast,Rwanda,2,0,2,1,Friendly,True,2,3.0,1.8,1,0.6,0.6267250406582465,1.2315870642346816,1.0,1745.0,1346.0,399.0,1526.4,,0.5,2.16794833886788,0.5477225575051661,0.023782705005415683,0.28548410098049015
